_id,ObjectId,ReportedYear,GeoDivision,Category,Subtype,Count_,CountCleared
879,879,2016,D32,Crimes Against Property,Break & Enter-House,379,32
880,880,2016,D32,Crimes Against Property,Break & Enter-Other,28,5
881,881,2016,D32,Crimes Against Property,Fraud,842,153
882,882,2016,D32,Crimes Against Property,Other,1169,491
883,883,2016,D32,Crimes Against Property,Theft Over $5000,114,15
884,884,2016,D32,Crimes Against Property,Theft Under $5000,3365,1358
885,885,2016,D32,Crimes Against the Person,Assault,1113,695
886,886,2016,D32,Crimes Against the Person,Attempt Murder,15,9
887,887,2016,D32,Crimes Against the Person,Other,380,177
888,888,2016,D32,Crimes Against the Person,Robbery-Financial,14,12
889,889,2016,D32,Crimes Against the Person,Robbery-Other,166,43
890,890,2016,D32,Crimes Against the Person,Sexual Violation,157,73
891,891,2016,D32,Criminal Code Traffic,Other,128,121
892,892,2016,D32,Other Criminal Code Violations,Other,690,605
893,893,2016,D32,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,94,74
894,894,2016,D32,Other Federal Statute Violations,Other,21,17
895,895,2016,D33,Controlled Drugs and Substances Act,Other,124,114
896,896,2016,D33,Crimes Against Property,Auto Theft,161,17
897,897,2016,D33,Crimes Against Property,Break & Enter-Apartment,98,18
898,898,2016,D33,Crimes Against Property,Break & Enter-Commercial,38,6
899,899,2016,D33,Crimes Against Property,Break & Enter-House,207,28
900,900,2016,D33,Crimes Against Property,Break & Enter-Other,15,8
901,901,2016,D33,Crimes Against Property,Fraud,528,98
902,902,2016,D33,Crimes Against Property,Other,566,200
903,903,2016,D33,Crimes Against Property,Theft Over $5000,41,12
904,904,2016,D33,Crimes Against Property,Theft Under $5000,1890,813
905,905,2016,D33,Crimes Against the Person,Assault,676,473
906,906,2016,D33,Crimes Against the Person,Attempt Murder,4,1
907,907,2016,D33,Crimes Against the Person,Other,263,160
908,908,2016,D33,Crimes Against the Person,Robbery-Financial,3,3
909,909,2016,D33,Crimes Against the Person,Robbery-Other,131,55
910,910,2016,D52,Criminal Code Traffic,Other,91,89
911,911,2016,D43,Crimes Against Property,Theft Over $5000,46,17
912,912,2016,D33,Other Federal Statute Violations,Other,2,2
913,913,2017,D22,Crimes Against Property,Other,828,267
914,914,2017,D31,Criminal Code Traffic,Other,151,144
915,915,2016,D43,Crimes Against Property,Theft Under $5000,2120,945
916,916,2016,D43,Crimes Against the Person,Assault,1473,1124
917,917,2016,D43,Crimes Against the Person,Attempt Murder,7,7
918,918,2016,D43,Crimes Against the Person,Other,462,275
919,919,2016,D43,Crimes Against the Person,Robbery-Financial,10,8
920,920,2016,D43,Crimes Against the Person,Robbery-Other,262,131
921,921,2016,D43,Crimes Against the Person,Sexual Violation,188,129
922,922,2016,D43,Criminal Code Traffic,Other,160,155
923,923,2016,D43,Other Criminal Code Violations,Other,1110,1020
924,924,2016,D43,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,166,159
925,925,2016,D43,Other Federal Statute Violations,Other,22,21
926,926,2016,D51,Controlled Drugs and Substances Act,Other,539,517
927,927,2016,D51,Crimes Against Property,Auto Theft,83,10
928,928,2017,D22,Crimes Against Property,Theft Over $5000,85,16
929,929,2016,D51,Crimes Against Property,Break & Enter-Apartment,214,46
930,930,2017,D31,Other Criminal Code Violations,Other,975,892
931,931,2016,D41,Controlled Drugs and Substances Act,Other,331,306
932,932,2017,D22,Crimes Against Property,Theft Under $5000,2434,674
933,933,2016,D52,Other Criminal Code Violations,Other,1815,1722
934,934,2016,D51,Crimes Against Property,Break & Enter-Commercial,174,45
935,935,2017,D31,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,178,152
936,936,2016,D41,Crimes Against Property,Auto Theft,231,31
937,937,2017,D22,Crimes Against the Person,Assault,978,569
938,938,2016,D52,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,126,120
939,939,2016,D51,Crimes Against Property,Break & Enter-House,30,6
940,940,2017,D31,Other Federal Statute Violations,Other,30,26
941,941,2016,D41,Crimes Against Property,Break & Enter-Apartment,135,40
942,942,2017,D22,Crimes Against the Person,Attempt Murder,7,5
943,943,2016,D52,Other Federal Statute Violations,Other,30,27
944,944,2016,D51,Crimes Against Property,Break & Enter-Other,40,7
945,945,2017,D32,Controlled Drugs and Substances Act,Other,100,93
946,946,2016,D41,Crimes Against Property,Break & Enter-Commercial,175,39
947,947,2017,D22,Crimes Against the Person,Other,280,157
948,948,2016,D53,Controlled Drugs and Substances Act,Other,120,115
949,949,2016,D51,Crimes Against Property,Fraud,641,152
950,950,2017,D32,Crimes Against Property,Auto Theft,396,40
951,951,2016,D41,Crimes Against Property,Break & Enter-House,192,39
952,952,2017,D12,Criminal Code Traffic,Other,79,79
953,953,2017,D22,Crimes Against the Person,Robbery-Financial,19,15
954,954,2016,D53,Crimes Against Property,Auto Theft,101,22
955,955,2016,D51,Crimes Against Property,Other,1080,453
956,956,2017,D32,Crimes Against Property,Break & Enter-Apartment,91,11
957,957,2016,D41,Crimes Against Property,Break & Enter-Other,24,5
958,958,2017,D22,Crimes Against the Person,Robbery-Other,175,77
959,959,2017,D12,Other Criminal Code Violations,Other,514,487
960,960,2016,D53,Crimes Against Property,Break & Enter-Apartment,78,14
961,961,2016,D51,Crimes Against Property,Theft Over $5000,85,17
962,962,2016,D51,Crimes Against Property,Theft Under $5000,3889,993
963,963,2016,D51,Crimes Against the Person,Assault,1389,854
964,964,2016,D51,Crimes Against the Person,Attempt Murder,14,9
965,965,2016,D51,Crimes Against the Person,Other,281,172
966,966,2016,D51,Crimes Against the Person,Robbery-Financial,2,2
967,967,2016,D51,Crimes Against the Person,Robbery-Other,290,103
968,968,2016,D51,Crimes Against the Person,Sexual Violation,192,109
969,969,2016,D51,Criminal Code Traffic,Other,71,70
970,970,2016,D51,Other Criminal Code Violations,Other,1058,1015
971,971,2016,D51,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,151,136
972,972,2016,D51,Other Federal Statute Violations,Other,21,20
973,973,2016,D52,Controlled Drugs and Substances Act,Other,242,231
974,974,2016,D52,Crimes Against Property,Auto Theft,80,22
975,975,2016,D52,Crimes Against Property,Break & Enter-Apartment,85,22
976,976,2016,D52,Crimes Against Property,Break & Enter-Commercial,162,51
977,977,2016,D52,Crimes Against Property,Break & Enter-House,3,2
978,978,2016,D52,Crimes Against Property,Break & Enter-Other,30,10
979,979,2016,D52,Crimes Against Property,Fraud,907,226
980,980,2016,D52,Crimes Against Property,Other,1012,428
981,981,2016,D52,Crimes Against Property,Theft Over $5000,88,26
982,982,2016,D52,Crimes Against Property,Theft Under $5000,5078,1865
983,983,2016,D52,Crimes Against the Person,Assault,1270,794
984,984,2016,D52,Crimes Against the Person,Attempt Murder,6,6
985,985,2016,D52,Crimes Against the Person,Other,368,221
986,986,2016,D52,Crimes Against the Person,Robbery-Financial,1,1
987,987,2016,D52,Crimes Against the Person,Robbery-Other,156,73
988,988,2017,D32,Crimes Against Property,Break & Enter-Commercial,155,17
989,989,2017,D32,Crimes Against Property,Break & Enter-House,489,37
990,990,2017,D32,Crimes Against Property,Break & Enter-Other,14,3
991,991,2017,D32,Crimes Against Property,Fraud,893,143
992,992,2017,D32,Crimes Against Property,Other,1147,568
993,993,2017,D32,Crimes Against Property,Theft Over $5000,133,18
994,994,2017,D32,Crimes Against Property,Theft Under $5000,3449,1220
995,995,2017,D32,Crimes Against the Person,Assault,1042,658
996,996,2017,D32,Crimes Against the Person,Attempt Murder,4,1
997,997,2017,D32,Crimes Against the Person,Other,364,228
998,998,2017,D32,Crimes Against the Person,Robbery-Financial,13,8
999,999,2017,D32,Crimes Against the Person,Robbery-Other,256,81
1000,1000,2017,D32,Crimes Against the Person,Sexual Violation,144,78
1001,1001,2017,D32,Criminal Code Traffic,Other,93,89
1002,1002,2017,D32,Other Criminal Code Violations,Other,791,701
1003,1003,2016,D41,Crimes Against Property,Fraud,564,93
1004,1004,2017,D32,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,85,78
1005,1005,2017,D32,Other Federal Statute Violations,Other,13,13
1006,1006,2016,D41,Crimes Against Property,Other,976,386
1007,1007,2016,D53,Crimes Against Property,Break & Enter-Commercial,123,40
1008,1008,2017,D22,Crimes Against the Person,Sexual Violation,126,64
1009,1009,2017,D33,Controlled Drugs and Substances Act,Other,58,51
1010,1010,2017,D12,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,71,62
1011,1011,2016,D41,Crimes Against Property,Theft Over $5000,75,18
1012,1012,2016,D53,Crimes Against Property,Break & Enter-House,191,37
1013,1013,2017,D22,Criminal Code Traffic,Other,138,135
1014,1014,2017,D33,Crimes Against Property,Auto Theft,204,23
1015,1015,2017,D12,Other Federal Statute Violations,Other,21,21
1016,1016,2016,D41,Crimes Against Property,Theft Under $5000,2709,1070
1017,1017,2016,D53,Crimes Against Property,Break & Enter-Other,20,9
1018,1018,2017,D22,Other Criminal Code Violations,Other,1178,1050
1019,1019,2017,D33,Crimes Against Property,Break & Enter-Apartment,91,25
1020,1020,2017,D13,Controlled Drugs and Substances Act,Other,173,159
1021,1021,2017,D13,Crimes Against Property,Auto Theft,125,33
1022,1022,2017,D13,Crimes Against Property,Break & Enter-Apartment,103,31
1023,1023,2017,D13,Crimes Against Property,Break & Enter-Commercial,69,40
1024,1024,2017,D13,Crimes Against Property,Break & Enter-House,157,29
1025,1025,2017,D13,Crimes Against Property,Break & Enter-Other,13,4
1026,1026,2017,D13,Crimes Against Property,Fraud,301,101
1027,1027,2017,D13,Crimes Against Property,Other,497,205
1028,1028,2017,D13,Crimes Against Property,Theft Over $5000,47,15
1029,1029,2017,D13,Crimes Against Property,Theft Under $5000,1139,266
1030,1030,2017,D13,Crimes Against the Person,Assault,511,384
1031,1031,2017,D13,Crimes Against the Person,Attempt Murder,9,7
1032,1032,2017,D13,Crimes Against the Person,Other,142,107
1033,1033,2017,D13,Crimes Against the Person,Robbery-Financial,4,3
1034,1034,2017,D13,Crimes Against the Person,Robbery-Other,127,39
1035,1035,2017,D13,Crimes Against the Person,Sexual Violation,63,39
1036,1036,2017,D13,Criminal Code Traffic,Other,96,94
1037,1037,2017,D13,Other Criminal Code Violations,Other,478,442
1038,1038,2017,D13,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,50,46
1039,1039,2017,D13,Other Federal Statute Violations,Other,15,12
1040,1040,2017,D14,Controlled Drugs and Substances Act,Other,456,440
1041,1041,2017,D14,Crimes Against Property,Auto Theft,155,33
1042,1042,2017,D14,Crimes Against Property,Break & Enter-Apartment,212,51
1043,1043,2017,D14,Crimes Against Property,Break & Enter-Commercial,198,51
1044,1044,2017,D14,Crimes Against Property,Break & Enter-House,100,21
1045,1045,2017,D14,Crimes Against Property,Break & Enter-Other,37,6
1046,1046,2017,D14,Crimes Against Property,Fraud,765,249
1047,1047,2017,D14,Crimes Against Property,Other,1221,430
1048,1048,2017,D14,Crimes Against Property,Theft Over $5000,70,10
1049,1049,2017,D14,Crimes Against Property,Theft Under $5000,3675,765
1050,1050,2017,D14,Crimes Against the Person,Assault,1428,918
1051,1051,2017,D14,Crimes Against the Person,Attempt Murder,8,3
1052,1052,2017,D14,Crimes Against the Person,Other,320,216
1053,1053,2017,D14,Crimes Against the Person,Robbery-Financial,5,5
1054,1054,2017,D14,Crimes Against the Person,Robbery-Other,203,90
1055,1055,2017,D14,Crimes Against the Person,Sexual Violation,169,105
1056,1056,2017,D14,Criminal Code Traffic,Other,125,118
1057,1057,2017,D14,Other Criminal Code Violations,Other,919,861
1058,1058,2017,D14,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,99,92
1059,1059,2017,D14,Other Federal Statute Violations,Other,9,7
1060,1060,2017,D22,Controlled Drugs and Substances Act,Other,196,182
1061,1061,2017,D22,Crimes Against Property,Auto Theft,325,38
1062,1062,2017,D22,Crimes Against Property,Break & Enter-Apartment,81,33
1063,1063,2017,D22,Crimes Against Property,Break & Enter-Commercial,145,60
1064,1064,2017,D22,Crimes Against Property,Break & Enter-House,179,49
1065,1065,2017,D22,Crimes Against Property,Break & Enter-Other,17,8
1066,1066,2016,D41,Crimes Against the Person,Assault,1308,912
1067,1067,2016,D53,Crimes Against Property,Fraud,621,121
1068,1068,2017,D22,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,71,66
1069,1069,2017,D33,Crimes Against Property,Break & Enter-Commercial,63,5
1070,1070,2016,D41,Crimes Against the Person,Attempt Murder,5,3
1071,1071,2016,D53,Crimes Against Property,Other,726,248
1072,1072,2017,D22,Other Federal Statute Violations,Other,20,16
1073,1073,2017,D33,Crimes Against Property,Break & Enter-House,220,33
1074,1074,2016,D41,Crimes Against the Person,Other,378,231
1075,1075,2016,D53,Crimes Against Property,Theft Over $5000,68,11
1076,1076,2017,D23,Controlled Drugs and Substances Act,Other,144,136
1077,1077,2017,D33,Crimes Against Property,Break & Enter-Other,15,4
1078,1078,2016,D41,Crimes Against the Person,Robbery-Financial,1,1
1079,1079,2016,D41,Crimes Against the Person,Robbery-Other,244,101
1080,1080,2016,D41,Crimes Against the Person,Sexual Violation,124,89
1081,1081,2016,D41,Criminal Code Traffic,Other,173,166
1082,1082,2016,D41,Other Criminal Code Violations,Other,1328,1256
1083,1083,2016,D41,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,128,117
1084,1084,2016,D41,Other Federal Statute Violations,Other,14,13
1085,1085,2016,D42,Controlled Drugs and Substances Act,Other,141,133
1086,1086,2016,D42,Crimes Against Property,Auto Theft,224,14
1087,1087,2016,D42,Crimes Against Property,Break & Enter-Apartment,48,10
1088,1088,2016,D42,Crimes Against Property,Break & Enter-Commercial,118,11
1089,1089,2016,D42,Crimes Against Property,Break & Enter-House,282,35
1090,1090,2016,D42,Crimes Against Property,Break & Enter-Other,16,5
1091,1091,2016,D42,Crimes Against Property,Fraud,596,100
1092,1092,2016,D42,Crimes Against Property,Other,647,198
1093,1093,2016,D42,Crimes Against Property,Theft Over $5000,60,11
1094,1094,2016,D42,Crimes Against Property,Theft Under $5000,1746,577
1095,1095,2016,D42,Crimes Against the Person,Assault,894,586
1096,1096,2016,D42,Crimes Against the Person,Attempt Murder,2,2
1097,1097,2016,D42,Crimes Against the Person,Other,335,170
1098,1098,2016,D42,Crimes Against the Person,Robbery-Financial,6,6
1099,1099,2016,D42,Crimes Against the Person,Robbery-Other,228,86
1100,1100,2016,D42,Crimes Against the Person,Sexual Violation,100,56
1101,1101,2016,D42,Criminal Code Traffic,Other,167,165
1102,1102,2016,D42,Other Criminal Code Violations,Other,549,488
1103,1103,2016,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,98,89
1104,1104,2016,D42,Other Federal Statute Violations,Other,22,22
1105,1105,2016,D43,Controlled Drugs and Substances Act,Other,375,354
1106,1106,2016,D43,Crimes Against Property,Auto Theft,135,54
1107,1107,2016,D43,Crimes Against Property,Break & Enter-Apartment,86,27
1108,1108,2016,D43,Crimes Against Property,Break & Enter-Commercial,95,33
1109,1109,2016,D43,Crimes Against Property,Break & Enter-House,175,42
1110,1110,2016,D53,Crimes Against Property,Theft Under $5000,2287,892
1111,1111,2017,D23,Crimes Against Property,Auto Theft,552,44
1112,1112,2016,D53,Crimes Against the Person,Assault,636,452
1113,1113,2017,D23,Crimes Against Property,Break & Enter-Apartment,70,8
1114,1114,2016,D53,Crimes Against the Person,Attempt Murder,7,7
1115,1115,2017,D23,Crimes Against Property,Break & Enter-Commercial,109,25
1116,1116,2016,D53,Crimes Against the Person,Other,232,132
1117,1117,2017,D23,Crimes Against Property,Break & Enter-House,116,15
1118,1118,2017,D33,Crimes Against Property,Fraud,535,87
1119,1119,2016,D53,Crimes Against the Person,Robbery-Financial,6,4
1120,1120,2017,D23,Crimes Against Property,Break & Enter-Other,16,4
1121,1121,2017,D33,Crimes Against Property,Other,537,170
1122,1122,2016,D53,Crimes Against the Person,Robbery-Other,96,37
1123,1123,2017,D23,Crimes Against Property,Fraud,609,129
1124,1124,2017,D33,Crimes Against Property,Theft Over $5000,63,11
1125,1125,2016,D53,Crimes Against the Person,Sexual Violation,88,44
1126,1126,2017,D23,Crimes Against Property,Other,653,197
1127,1127,2017,D33,Crimes Against Property,Theft Under $5000,2098,843
1128,1128,2016,D53,Criminal Code Traffic,Other,56,54
1129,1129,2017,D23,Crimes Against Property,Theft Over $5000,83,19
1130,1130,2017,D33,Crimes Against the Person,Assault,675,472
1131,1131,2016,D53,Other Criminal Code Violations,Other,489,453
1132,1132,2017,D23,Crimes Against Property,Theft Under $5000,1636,480
1133,1133,2017,D33,Crimes Against the Person,Attempt Murder,7,7
1134,1134,2016,D53,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,61,54
1135,1135,2017,D23,Crimes Against the Person,Assault,925,566
1136,1136,2017,D33,Crimes Against the Person,Other,241,158
1137,1137,2016,D53,Other Federal Statute Violations,Other,16,13
1138,1138,2016,D54/D55,Controlled Drugs and Substances Act,Other,322,303
1139,1139,2016,D54/D55,Crimes Against Property,Auto Theft,171,27
1140,1140,2016,D54/D55,Crimes Against Property,Break & Enter-Apartment,181,69
1141,1141,2016,D54/D55,Crimes Against Property,Break & Enter-Commercial,174,74
1142,1142,2016,D54/D55,Crimes Against Property,Break & Enter-House,327,82
1143,1143,2016,D54/D55,Crimes Against Property,Break & Enter-Other,68,16
1144,1144,2016,D54/D55,Crimes Against Property,Fraud,671,109
1145,1145,2016,D54/D55,Crimes Against Property,Other,1327,428
1146,1146,2016,D54/D55,Crimes Against Property,Theft Over $5000,95,14
1147,1147,2016,D54/D55,Crimes Against Property,Theft Under $5000,3315,958
1148,1148,2016,D54/D55,Crimes Against the Person,Assault,1344,879
1149,1149,2016,D54/D55,Crimes Against the Person,Attempt Murder,11,10
1150,1150,2016,D54/D55,Crimes Against the Person,Other,459,247
1151,1151,2016,D54/D55,Crimes Against the Person,Robbery-Financial,4,4
1152,1152,2016,D54/D55,Crimes Against the Person,Robbery-Other,280,127
1153,1153,2016,D54/D55,Crimes Against the Person,Sexual Violation,189,99
1154,1154,2016,D54/D55,Criminal Code Traffic,Other,159,150
1155,1155,2016,D54/D55,Other Criminal Code Violations,Other,960,876
1156,1156,2016,D54/D55,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,147,134
1157,1157,2016,D54/D55,Other Federal Statute Violations,Other,15,14
1158,1158,2016,NSA,Controlled Drugs and Substances Act,Other,113,104
1159,1159,2016,NSA,Crimes Against Property,Auto Theft,23,6
1160,1160,2016,NSA,Crimes Against Property,Break & Enter-Apartment,4,1
1161,1161,2016,NSA,Crimes Against Property,Break & Enter-Commercial,3,1
1162,1162,2016,NSA,Crimes Against Property,Break & Enter-House,7,3
1163,1163,2017,D33,Crimes Against the Person,Robbery-Financial,2,2
1164,1164,2017,D23,Crimes Against the Person,Attempt Murder,9,5
1165,1165,2017,D33,Crimes Against the Person,Robbery-Other,127,52
1166,1166,2017,D23,Crimes Against the Person,Other,295,184
1167,1167,2017,D33,Crimes Against the Person,Sexual Violation,93,56
1168,1168,2017,D23,Crimes Against the Person,Robbery-Financial,8,6
1169,1169,2017,D33,Criminal Code Traffic,Other,91,87
1170,1170,2017,D23,Crimes Against the Person,Robbery-Other,279,80
1171,1171,2017,D33,Other Criminal Code Violations,Other,350,311
1172,1172,2017,D23,Crimes Against the Person,Sexual Violation,107,73
1173,1173,2017,D33,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,67,59
1174,1174,2017,D23,Criminal Code Traffic,Other,106,102
1175,1175,2017,D33,Other Federal Statute Violations,Other,9,7
1176,1176,2017,D23,Other Criminal Code Violations,Other,464,421
1177,1177,2017,D41,Controlled Drugs and Substances Act,Other,228,216
1178,1178,2017,D23,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,88,73
1179,1179,2017,D41,Crimes Against Property,Auto Theft,252,37
1180,1180,2017,D23,Other Federal Statute Violations,Other,15,14
1181,1181,2017,D41,Crimes Against Property,Break & Enter-Apartment,145,30
1182,1182,2017,D31,Controlled Drugs and Substances Act,Other,276,263
1183,1183,2017,D41,Crimes Against Property,Break & Enter-Commercial,227,65
1184,1184,2017,D31,Crimes Against Property,Auto Theft,398,24
1185,1185,2017,D41,Crimes Against Property,Break & Enter-House,159,39
1186,1186,2017,D31,Crimes Against Property,Break & Enter-Apartment,90,41
1187,1187,2017,D41,Crimes Against Property,Break & Enter-Other,37,13
1188,1188,2017,D31,Crimes Against Property,Break & Enter-Commercial,64,8
1189,1189,2017,D31,Crimes Against Property,Break & Enter-House,87,11
1190,1190,2017,D31,Crimes Against Property,Break & Enter-Other,16,2
1191,1191,2017,D31,Crimes Against Property,Fraud,565,89
1192,1192,2017,D31,Crimes Against Property,Other,840,297
1193,1193,2017,D31,Crimes Against Property,Theft Over $5000,99,11
1194,1194,2017,D31,Crimes Against Property,Theft Under $5000,1794,501
1195,1195,2017,D31,Crimes Against the Person,Assault,1275,846
1196,1196,2017,D31,Crimes Against the Person,Attempt Murder,30,17
1197,1197,2017,D31,Crimes Against the Person,Other,333,192
1198,1198,2017,D31,Crimes Against the Person,Robbery-Financial,5,5
1199,1199,2017,D31,Crimes Against the Person,Robbery-Other,272,103
1200,1200,2017,D31,Crimes Against the Person,Sexual Violation,163,104
1201,1201,2017,D41,Crimes Against Property,Fraud,520,108
1202,1202,2017,D41,Crimes Against Property,Other,958,358
1203,1203,2017,D41,Crimes Against Property,Theft Over $5000,44,10
1204,1204,2017,D41,Crimes Against Property,Theft Under $5000,2589,783
1205,1205,2017,D41,Crimes Against the Person,Assault,1303,923
1206,1206,2017,D41,Crimes Against the Person,Attempt Murder,6,4
1207,1207,2017,D41,Crimes Against the Person,Other,333,217
1208,1208,2017,D41,Crimes Against the Person,Robbery-Financial,5,4
1209,1209,2017,D41,Crimes Against the Person,Robbery-Other,260,121
1210,1210,2017,D41,Crimes Against the Person,Sexual Violation,158,103
1211,1211,2017,D41,Criminal Code Traffic,Other,125,119
1212,1212,2017,D41,Other Criminal Code Violations,Other,1275,1135
1213,1213,2017,D41,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,156,144
1214,1214,2017,D41,Other Federal Statute Violations,Other,6,5
1215,1215,2017,D42,Controlled Drugs and Substances Act,Other,117,108
1216,1216,2017,D42,Crimes Against Property,Auto Theft,301,19
1217,1217,2017,D42,Crimes Against Property,Break & Enter-Apartment,35,1
1218,1218,2017,D42,Crimes Against Property,Break & Enter-Commercial,194,15
1219,1219,2017,D42,Crimes Against Property,Break & Enter-House,282,20
1220,1220,2017,D42,Crimes Against Property,Break & Enter-Other,11,1
1221,1221,2017,D42,Crimes Against Property,Fraud,596,84
1222,1222,2017,D42,Crimes Against Property,Other,796,204
1223,1223,2017,D42,Crimes Against Property,Theft Over $5000,83,10
1224,1224,2017,D42,Crimes Against Property,Theft Under $5000,1934,480
1225,1225,2017,D42,Crimes Against the Person,Assault,933,624
1226,1226,2017,D42,Crimes Against the Person,Attempt Murder,6,4
1227,1227,2017,D42,Crimes Against the Person,Other,324,167
1228,1228,2017,D42,Crimes Against the Person,Robbery-Financial,3,2
1229,1229,2017,D42,Crimes Against the Person,Robbery-Other,235,84
1230,1230,2017,D42,Crimes Against the Person,Sexual Violation,132,70
1231,1231,2017,D42,Criminal Code Traffic,Other,160,157
1232,1232,2017,D42,Other Criminal Code Violations,Other,473,406
1233,1233,2017,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,86,81
1234,1234,2017,D42,Other Federal Statute Violations,Other,24,20
1235,1235,2017,D43,Controlled Drugs and Substances Act,Other,361,337
1236,1236,2017,D43,Crimes Against Property,Auto Theft,198,30
1237,1237,2017,D43,Crimes Against Property,Break & Enter-Apartment,97,42
1238,1238,2017,D43,Crimes Against Property,Break & Enter-Commercial,102,26
1239,1239,2017,D43,Crimes Against Property,Break & Enter-House,173,38
1240,1240,2017,D43,Crimes Against Property,Break & Enter-Other,18,7
1241,1241,2017,D43,Crimes Against Property,Fraud,693,129
1242,1242,2017,D43,Crimes Against Property,Other,997,439
1243,1243,2017,D43,Crimes Against Property,Theft Over $5000,74,20
1244,1244,2017,D43,Crimes Against Property,Theft Under $5000,2497,994
1245,1245,2017,D43,Crimes Against the Person,Assault,1468,1050
1246,1246,2017,D43,Crimes Against the Person,Attempt Murder,8,7
1247,1247,2017,D43,Crimes Against the Person,Other,482,327
1248,1248,2017,D43,Crimes Against the Person,Robbery-Financial,6,4
1249,1249,2017,D43,Crimes Against the Person,Robbery-Other,332,163
1250,1250,2017,D43,Crimes Against the Person,Sexual Violation,148,87
1251,1251,2018,D32,Crimes Against Property,Fraud,1066,134
1252,1252,2018,D32,Crimes Against Property,Other,1148,499
1253,1253,2017,D53,Crimes Against Property,Fraud,572,91
1254,1254,2018,D13,Crimes Against Property,Fraud,342,69
1255,1255,2018,D22,Criminal Code Traffic,Other,98,93
1256,1256,2018,D32,Crimes Against Property,Theft Over $5000,115,20
1257,1257,2018,D32,Crimes Against Property,Theft Under $5000,3521,1035
1258,1258,2018,D32,Crimes Against the Person,Assault,1175,716
1259,1259,2018,D32,Crimes Against the Person,Attempt Murder,9,7
1260,1260,2018,D32,Crimes Against the Person,Other,357,159
1261,1261,2018,D32,Crimes Against the Person,Robbery-Financial,6,6
1262,1262,2018,D32,Crimes Against the Person,Robbery-Other,239,69
1263,1263,2018,D32,Crimes Against the Person,Sexual Violation,171,80
1264,1264,2018,D32,Criminal Code Traffic,Other,100,95
1265,1265,2018,D32,Other Criminal Code Violations,Other,869,763
1266,1266,2018,D32,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,101,89
1267,1267,2018,D32,Other Federal Statute Violations,Other,12,7
1268,1268,2018,D33,Controlled Drugs and Substances Act,Other,70,62
1269,1269,2017,NSA,Criminal Code Traffic,Other,81,78
1270,1270,2018,D33,Crimes Against Property,Auto Theft,173,17
1271,1271,2018,D33,Crimes Against Property,Break & Enter-Apartment,106,16
1272,1272,2018,D33,Crimes Against Property,Break & Enter-Commercial,61,15
1273,1273,2018,D33,Crimes Against Property,Break & Enter-House,298,13
1274,1274,2018,D33,Crimes Against Property,Break & Enter-Other,8,0
1275,1275,2018,D33,Crimes Against Property,Fraud,668,55
1276,1276,2018,D33,Crimes Against Property,Other,481,130
1277,1277,2018,D33,Crimes Against Property,Theft Over $5000,61,6
1278,1278,2018,D33,Crimes Against Property,Theft Under $5000,2005,559
1279,1279,2018,D33,Crimes Against the Person,Assault,669,437
1280,1280,2018,D33,Crimes Against the Person,Attempt Murder,3,0
1281,1281,2018,D33,Crimes Against the Person,Other,211,95
1282,1282,2018,D33,Crimes Against the Person,Robbery-Financial,2,2
1283,1283,2018,D33,Crimes Against the Person,Robbery-Other,113,34
1284,1284,2018,D33,Crimes Against the Person,Sexual Violation,91,45
1285,1285,2018,D33,Criminal Code Traffic,Other,102,99
1286,1286,2018,D33,Other Criminal Code Violations,Other,288,244
1287,1287,2018,D33,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,51,42
1288,1288,2018,D33,Other Federal Statute Violations,Other,4,4
1289,1289,2018,D41,Controlled Drugs and Substances Act,Other,150,138
1290,1290,2018,D41,Crimes Against Property,Auto Theft,333,45
1291,1291,2018,D41,Crimes Against Property,Break & Enter-Apartment,122,33
1292,1292,2018,D41,Crimes Against Property,Break & Enter-Commercial,188,48
1293,1293,2018,D41,Crimes Against Property,Break & Enter-House,148,32
1294,1294,2018,D41,Crimes Against Property,Break & Enter-Other,39,8
1295,1295,2018,D41,Crimes Against Property,Fraud,603,85
1296,1296,2018,D41,Crimes Against Property,Other,945,415
1297,1297,2018,D41,Crimes Against Property,Theft Over $5000,78,21
1298,1298,2018,D41,Crimes Against Property,Theft Under $5000,2989,918
